Tanggal,Hari,Bulan,Tahun,Rayon,Weekend,Libur_Nasional,Jumlah Jukir,Total_Pendapatan
2024-05-31,Jumat,5,2024,2,0,0,82,1918000
2024-05-31,Jumat,5,2024,3,0,0,66,2075000
2024-05-31,Jumat,5,2024,4,0,0,122,1860000
2024-05-31,Jumat,5,2024,5,0,0,70,2131000
2024-06-01,Sabtu,6,2024,1,1,0,80,652000
2024-06-01,Sabtu,6,2024,2,1,0,82,1299000
2024-06-01,Sabtu,6,2024,3,1,0,66,1832000
2024-06-01,Sabtu,6,2024,4,1,0,122,1107000
2024-06-01,Sabtu,6,2024,5,1,0,70,955000
2024-06-02,Minggu,6,2024,1,1,0,80,192000
2024-06-02,Minggu,6,2024,2,1,0,82,745000
2024-06-02,Minggu,6,2024,3,1,0,66,214000
2024-06-02,Minggu,6,2024,4,1,0,122,831000
2024-06-02,Minggu,6,2024,5,1,0,70,173000
2024-06-03,Senin,6,2024,1,0,0,80,1200000
2024-06-03,Senin,6,2024,2,0,0,82,1931000
2024-06-03,Senin,6,2024,3,0,0,66,2110000
2024-06-03,Senin,6,2024,4,0,0,122,1882000
2024-06-03,Senin,6,2024,5,0,0,70,2143000
2024-06-04,Selasa,6,2024,1,0,0,80,1192000
2024-06-04,Selasa,6,2024,2,0,0,82,1942000
2024-06-04,Selasa,6,2024,3,0,0,66,2078000
2024-06-04,Selasa,6,2024,4,0,0,122,1885000
2024-06-04,Selasa,6,2024,5,0,0,70,2145000
2024-06-05,Rabu,6,2024,1,0,0,80,1257000
2024-06-05,Rabu,6,2024,2,0,0,82,1956000
2024-06-05,Rabu,6,2024,3,0,0,66,1954000
2024-06-05,Rabu,6,2024,4,0,0,122,1920000
2024-06-05,Rabu,6,2024,5,0,0,70,2181000
2024-06-06,Kamis,6,2024,1,0,0,80,1207000
2024-06-06,Kamis,6,2024,2,0,0,82,1918000
2024-06-06,Kamis,6,2024,3,0,0,66,2123000
2024-06-06,Kamis,6,2024,4,0,0,122,1881000
2024-06-06,Kamis,6,2024,5,0,0,70,2092000
2024-06-07,Jumat,6,2024,1,0,0,80,1181000
2024-06-07,Jumat,6,2024,2,0,0,82,1930000
2024-06-07,Jumat,6,2024,3,0,0,66,2092000
2024-06-07,Jumat,6,2024,4,0,0,122,1870000
2024-06-07,Jumat,6,2024,5,0,0,70,2152000
2024-06-08,Sabtu,6,2024,1,1,0,80,860000
2024-06-08,Sabtu,6,2024,2,1,0,82,1895000
2024-06-08,Sabtu,6,2024,3,1,0,66,2025000
2024-06-08,Sabtu,6,2024,4,1,0,122,1460000
2024-06-08,Sabtu,6,2024,5,1,0,70,2123000
2024-06-09,Minggu,6,2024,1,1,0,80,190000
2024-06-09,Minggu,6,2024,2,1,0,82,740000
2024-06-09,Minggu,6,2024,3,1,0,66,214000
2024-06-09,Minggu,6,2024,4,1,0,122,878000
2024-06-09,Minggu,6,2024,5,1,0,70,173000
2024-06-10,Senin,6,2024,1,0,0,80,1215000
2024-06-10,Senin,6,2024,2,0,0,82,1949000
2024-06-10,Senin,6,2024,3,0,0,66,2065000
2024-06-10,Senin,6,2024,4,0,0,122,1885000
2024-06-10,Senin,6,2024,5,0,0,70,2156000
2024-06-11,Selasa,6,2024,1,0,0,80,1205000
2024-06-11,Selasa,6,2024,2,0,0,82,1938000
2024-06-11,Selasa,6,2024,3,0,0,66,2069000
2024-06-11,Selasa,6,2024,4,0,0,122,1892000
2024-06-11,Selasa,6,2024,5,0,0,70,2150000
2024-06-12,Rabu,6,2024,1,0,0,80,1222000
2024-06-12,Rabu,6,2024,2,0,0,82,1945000
2024-06-12,Rabu,6,2024,3,0,0,66,2026000
2024-06-12,Rabu,6,2024,4,0,0,122,1905000
2024-06-12,Rabu,6,2024,5,0,0,70,2168000
2024-06-13,Kamis,6,2024,1,0,0,80,1224000
2024-06-13,Kamis,6,2024,2,0,0,82,1945000
2024-06-13,Kamis,6,2024,3,0,0,66,2085000
2024-06-13,Kamis,6,2024,4,0,0,122,1882000
2024-06-13,Kamis,6,2024,5,0,0,70,2143000
2024-06-14,Jumat,6,2024,1,0,0,80,1180000
2024-06-14,Jumat,6,2024,2,0,0,82,1948000
2024-06-14,Jumat,6,2024,3,0,0,66,2074000
2024-06-14,Jumat,6,2024,4,0,0,122,1876000
2024-06-14,Jumat,6,2024,5,0,0,70,2165000
2024-06-15,Sabtu,6,2024,1,1,0,80,880000
2024-06-15,Sabtu,6,2024,2,1,0,82,1920000
2024-06-15,Sabtu,6,2024,3,1,0,66,1979000
2024-06-15,Sabtu,6,2024,4,1,0,122,1501000
2024-06-15,Sabtu,6,2024,5,1,0,70,2153000
2024-06-16,Minggu,6,2024,1,1,0,80,190000
2024-06-16,Minggu,6,2024,2,1,0,82,740000
2024-06-16,Minggu,6,2024,3,1,0,66,214000
2024-06-16,Minggu,6,2024,4,1,0,122,330000
2024-06-16,Minggu,6,2024,5,1,0,70,143000
2024-06-18,Selasa,6,2024,1,0,0,80,579000
2024-06-18,Selasa,6,2024,2,0,0,82,1665000
2024-06-18,Selasa,6,2024,3,0,0,66,1867000
2024-06-18,Selasa,6,2024,4,0,0,122,1034000
2024-06-18,Selasa,6,2024,5,0,0,70,1561000
2024-06-19,Rabu,6,2024,1,0,0,80,1160000
2024-06-19,Rabu,6,2024,2,0,0,82,1910000
2024-06-19,Rabu,6,2024,3,0,0,66,1989000
2024-06-19,Rabu,6,2024,4,0,0,122,1856000
2024-06-19,Rabu,6,2024,5,0,0,70,2123000
2024-06-20,Kamis,6,2024,1,0,0,80,1118000
2024-06-20,Kamis,6,2024,2,0,0,82,1928000
2024-06-20,Kamis,6,2024,3,0,0,66,2098000
2024-06-20,Kamis,6,2024,4,0,0,122,1880000
2024-06-20,Kamis,6,2024,5,0,0,70,2155000
2024-06-21,Jumat,6,2024,1,0,0,80,1180000
2024-06-21,Jumat,6,2024,2,0,0,82,1935000
2024-06-21,Jumat,6,2024,3,0,0,66,2065000
2024-06-21,Jumat,6,2024,4,0,0,122,1877000
2024-06-21,Jumat,6,2024,5,0,0,70,2165000
2024-06-22,Sabtu,6,2024,1,1,0,80,860000
2024-06-22,Sabtu,6,2024,2,1,0,82,1910000
2024-06-22,Sabtu,6,2024,3,1,0,66,1972000
2024-06-22,Sabtu,6,2024,4,1,0,122,1462000
2024-06-22,Sabtu,6,2024,5,1,0,70,2122000
2024-06-23,Minggu,6,2024,1,1,0,80,180000
2024-06-23,Minggu,6,2024,2,1,0,82,728000
2024-06-23,Minggu,6,2024,3,1,0,66,204000
2024-06-23,Minggu,6,2024,4,1,0,122,735000
2024-06-23,Minggu,6,2024,5,1,0,70,173000
2024-06-24,Senin,6,2024,1,0,0,80,1190000
2024-06-24,Senin,6,2024,2,0,0,82,1943000
2024-06-24,Senin,6,2024,3,0,0,66,2125000
2024-06-24,Senin,6,2024,4,0,0,122,1876000
2024-06-24,Senin,6,2024,5,0,0,70,2146000
2024-06-25,Selasa,6,2024,1,0,0,80,1180000
2024-06-25,Selasa,6,2024,2,0,0,82,1933000
2024-06-25,Selasa,6,2024,3,0,0,66,2079000
2024-06-25,Selasa,6,2024,4,0,0,122,1880000
2024-06-25,Selasa,6,2024,5,0,0,70,2168000
2024-06-26,Rabu,6,2024,1,0,0,80,1242000
2024-06-26,Rabu,6,2024,2,0,0,82,1952000
2024-06-26,Rabu,6,2024,3,0,0,66,2009000
2024-06-26,Rabu,6,2024,4,0,0,122,1907000
2024-06-26,Rabu,6,2024,5,0,0,70,2184000
2024-06-27,Kamis,6,2024,1,0,0,80,1242000
2024-06-27,Kamis,6,2024,2,0,0,82,1955000
2024-06-27,Kamis,6,2024,3,0,0,66,2102000
2024-06-27,Kamis,6,2024,4,0,0,122,1806000
2024-06-27,Kamis,6,2024,5,0,0,70,2152000
2024-06-28,Jumt,6,2024,1,0,0,80,1196000
2024-06-28,Jumt,6,2024,2,0,0,82,1949000
2024-06-28,Jumt,6,2024,3,0,0,66,2110000
2024-06-28,Jumt,6,2024,4,0,0,122,1835000
2024-06-28,Jumt,6,2024,5,0,0,70,2139000
2024-06-29,Sabtu,6,2024,1,1,0,80,860000
2024-06-29,Sabtu,6,2024,2,1,0,82,1910000
2024-06-29,Sabtu,6,2024,3,1,0,66,1960000
2024-06-29,Sabtu,6,2024,4,1,0,122,1372000
2024-06-29,Sabtu,6,2024,5,1,0,70,2130000
2024-06-30,Minggu,6,2024,1,1,0,80,190000
2024-06-30,Minggu,6,2024,2,1,0,82,740000
2024-06-30,Minggu,6,2024,3,1,0,66,214000
2024-06-30,Minggu,6,2024,4,1,0,122,825000
2024-06-30,Minggu,6,2024,5,1,0,70,173000
2024-07-01,Senin,7,2024,1,0,0,80,1202000
2024-07-01,Senin,7,2024,2,0,0,82,1921000
2024-07-01,Senin,7,2024,3,0,0,66,2110000
2024-07-01,Senin,7,2024,4,0,0,122,1870000
2024-07-01,Senin,7,2024,5,0,0,70,2158000
2024-07-02,Selasa,7,2024,1,0,0,80,1218000
2024-07-02,Selasa,7,2024,2,0,0,82,1935000
2024-07-02,Selasa,7,2024,3,0,0,66,2090000
2024-07-02,Selasa,7,2024,4,0,0,122,1887000
2024-07-02,Selasa,7,2024,5,0,0,70,2122000
2024-07-03,Rabu,7,2024,1,0,0,80,1228000
2024-07-03,Rabu,7,2024,2,0,0,82,1951000
2024-07-03,Rabu,7,2024,3,0,0,66,2034000
2024-07-03,Rabu,7,2024,4,0,0,122,1900000
2024-07-03,Rabu,7,2024,5,0,0,70,2166000
2024-07-04,Kamis,7,2024,1,0,0,80,1215000
2024-07-04,Kamis,7,2024,2,0,0,82,1942000
2024-07-04,Kamis,7,2024,3,0,0,66,2117000
2024-07-04,Kamis,7,2024,4,0,0,122,1752000
2024-07-04,Kamis,7,2024,5,0,0,70,2154000
2024-07-05,Jumat,7,2024,1,0,0,80,1133000
2024-07-05,Jumat,7,2024,2,0,0,82,1915000
2024-07-05,Jumat,7,2024,3,0,0,66,2090000
2024-07-05,Jumat,7,2024,4,0,0,122,1871000
2024-07-05,Jumat,7,2024,5,0,0,70,2110000
2024-07-06,Sabtu,7,2024,1,1,0,80,873000
2024-07-06,Sabtu,7,2024,2,1,0,82,1849000
2024-07-06,Sabtu,7,2024,3,1,0,66,1782000
2024-07-06,Sabtu,7,2024,4,1,0,122,1054000
2024-07-06,Sabtu,7,2024,5,1,0,70,1982000
2024-07-07,Minggu,7,2024,1,1,0,80,190000
2024-07-07,Minggu,7,2024,2,1,0,82,725000
2024-07-07,Minggu,7,2024,3,1,0,66,214000
2024-07-07,Minggu,7,2024,4,1,0,122,841000
2024-07-07,Minggu,7,2024,5,1,0,70,173000
2024-07-08,Senin,7,2024,1,0,0,80,1185000
2024-07-08,Senin,7,2024,2,0,0,82,1928000
2024-07-08,Senin,7,2024,3,0,0,66,2116000
2024-07-08,Senin,7,2024,4,0,0,122,1827000
2024-07-08,Senin,7,2024,5,0,0,70,2164000
2024-07-09,Selasa,7,2024,1,0,0,80,1225000
2024-07-09,Selasa,7,2024,2,0,0,82,1936000
2024-07-09,Selasa,7,2024,3,0,0,66,2098000
2024-07-09,Selasa,7,2024,4,0,0,122,1879000
2024-07-09,Selasa,7,2024,5,0,0,70,2144000
2024-07-10,Rabu,7,2024,1,0,0,80,1219000
2024-07-10,Rabu,7,2024,2,0,0,82,1955000
2024-07-10,Rabu,7,2024,3,0,0,66,2017000
2024-07-10,Rabu,7,2024,4,0,0,122,1862000
2024-07-10,Rabu,7,2024,5,0,0,70,2190000
2024-07-11,Kamis,7,2024,1,0,0,80,1215000
2024-07-11,Kamis,7,2024,2,0,0,82,1937000
2024-07-11,Kamis,7,2024,3,0,0,66,2095000
2024-07-11,Kamis,7,2024,4,0,0,122,1827000
2024-07-11,Kamis,7,2024,5,0,0,70,2155000
2024-07-12,Jumat,7,2024,1,0,0,80,1222000
2024-07-12,Jumat,7,2024,2,0,0,82,1924000
2024-07-12,Jumat,7,2024,3,0,0,66,2079000
2024-07-12,Jumat,7,2024,4,0,0,122,1816000
2024-07-12,Jumat,7,2024,5,0,0,70,2119000
2024-07-13,Sabtu,7,2024,1,1,0,80,857000
2024-07-13,Sabtu,7,2024,2,1,0,82,1905000
2024-07-13,Sabtu,7,2024,3,1,0,66,2067000
2024-07-13,Sabtu,7,2024,4,1,0,122,1460000
2024-07-13,Sabtu,7,2024,5,1,0,70,2122000
2024-07-14,Minggu,7,2024,1,1,0,80,199000
2024-07-14,Minggu,7,2024,2,1,0,82,711000
2024-07-14,Minggu,7,2024,3,1,0,66,214000
2024-07-14,Minggu,7,2024,4,1,0,122,808000
2024-07-14,Minggu,7,2024,5,1,0,70,173000
2024-07-15,Senin,7,2024,1,0,0,80,1232000
2024-07-15,Senin,7,2024,2,0,0,82,1946000
2024-07-15,Senin,7,2024,3,0,0,66,2107000
2024-07-15,Senin,7,2024,4,0,0,122,1813000
2024-07-15,Senin,7,2024,5,0,0,70,2165000
2024-07-16,Selasa,7,2024,1,0,0,80,1201000
2024-07-16,Selasa,7,2024,2,0,0,82,1940000
2024-07-16,Selasa,7,2024,3,0,0,66,2095000
2024-07-16,Selasa,7,2024,4,0,0,122,1886000
2024-07-16,Selasa,7,2024,5,0,0,70,2142000
2024-07-17,Rabu,7,2024,1,0,0,80,1233000
2024-07-17,Rabu,7,2024,2,0,0,82,1954000
2024-07-17,Rabu,7,2024,3,0,0,66,2004000
2024-07-17,Rabu,7,2024,4,0,0,122,1900000
2024-07-17,Rabu,7,2024,5,0,0,70,2189000
2024-07-18,Kamis,7,2024,1,0,0,80,1220000
2024-07-18,Kamis,7,2024,2,0,0,82,1955000
2024-07-18,Kamis,7,2024,3,0,0,66,2114000
2024-07-18,Kamis,7,2024,4,0,0,122,1829000
2024-07-18,Kamis,7,2024,5,0,0,70,2165000
2024-07-19,Jumat,7,2024,1,0,0,80,1192000
2024-07-19,Jumat,7,2024,2,0,0,82,1941000
2024-07-19,Jumat,7,2024,3,0,0,66,2080000
2024-07-19,Jumat,7,2024,4,0,0,122,1782000
2024-07-19,Jumat,7,2024,5,0,0,70,2163000
2024-07-20,Sabtu,7,2024,1,1,0,80,860000
2024-07-20,Sabtu,7,2024,2,1,0,82,1910000
2024-07-20,Sabtu,7,2024,3,1,0,66,1984000
2024-07-20,Sabtu,7,2024,4,1,0,122,1467000
2024-07-20,Sabtu,7,2024,5,1,0,70,2130000
2024-07-21,Minggu,7,2024,1,1,0,80,190000
2024-07-21,Minggu,7,2024,2,1,0,82,710000
2024-07-21,Minggu,7,2024,3,1,0,66,214000
2024-07-21,Minggu,7,2024,4,1,0,122,827000
2024-07-21,Minggu,7,2024,5,1,0,70,173000
2024-07-22,Senin,7,2024,1,0,0,80,1236000
2024-07-22,Senin,7,2024,2,0,0,82,1954000
2024-07-22,Senin,7,2024,3,0,0,66,2090000
2024-07-22,Senin,7,2024,4,0,0,122,1835000
2024-07-22,Senin,7,2024,5,0,0,70,2183000
2024-07-23,Selasa,7,2024,1,0,0,80,1210000
2024-07-23,Selasa,7,2024,2,0,0,82,1939000
2024-07-23,Selasa,7,2024,3,0,0,66,2093000
2024-07-23,Selasa,7,2024,4,0,0,122,1878000
2024-07-23,Selasa,7,2024,5,0,0,70,2122000
2024-07-24,Rabu,7,2024,1,0,0,80,1240000
2024-07-24,Rabu,7,2024,2,0,0,82,1954000
2024-07-24,Rabu,7,2024,3,0,0,66,2010000
2024-07-24,Rabu,7,2024,4,0,0,122,1820000
2024-07-24,Rabu,7,2024,5,0,0,70,2142000
2024-07-25,Kamis,7,2024,1,0,0,80,1224000
2024-07-25,Kamis,7,2024,2,0,0,82,1951000
2024-07-25,Kamis,7,2024,3,0,0,66,2117000
2024-07-25,Kamis,7,2024,4,0,0,122,1801000
2024-07-25,Kamis,7,2024,5,0,0,70,2100000
2024-07-26,Jumat,7,2024,1,0,0,80,1200000
2024-07-26,Jumat,7,2024,2,0,0,82,1955000
2024-07-26,Jumat,7,2024,3,0,0,66,2109000
2024-07-26,Jumat,7,2024,4,0,0,122,1800000
2024-07-26,Jumat,7,2024,5,0,0,70,2163000
2024-07-27,Sabtu,7,2024,1,1,0,80,850000
2024-07-27,Sabtu,7,2024,2,1,0,82,1872000
2024-07-27,Sabtu,7,2024,3,1,0,66,1965000
2024-07-27,Sabtu,7,2024,4,1,0,122,1466000
2024-07-27,Sabtu,7,2024,5,1,0,70,2122000
2024-07-28,Minggu,7,2024,1,1,0,80,200000
2024-07-28,Minggu,7,2024,2,1,0,82,730000
2024-07-28,Minggu,7,2024,3,1,0,66,224000
2024-07-28,Minggu,7,2024,4,1,0,122,815000
2024-07-28,Minggu,7,2024,5,1,0,70,183000
2024-07-29,Senin,7,2024,1,0,0,80,1220000
2024-07-29,Senin,7,2024,2,0,0,82,1955000
2024-07-29,Senin,7,2024,3,0,0,66,2110000
2024-07-29,Senin,7,2024,4,0,0,122,1810000
2024-07-29,Senin,7,2024,5,0,0,70,2173000
2024-07-30,Selasa,7,2024,1,0,0,80,1240000
2024-07-30,Selasa,7,2024,2,0,0,82,1956000
2024-07-30,Selasa,7,2024,3,0,0,66,2103000
2024-07-30,Selasa,7,2024,4,0,0,122,1813000
2024-07-30,Selasa,7,2024,5,0,0,70,2150000
2024-07-31,Rabu,7,2024,1,0,0,80,1222000
2024-07-31,Rabu,7,2024,2,0,0,82,1954000
2024-07-31,Rabu,7,2024,3,0,0,66,2037000
2024-07-31,Rabu,7,2024,4,0,0,122,1810000
2024-07-31,Rabu,7,2024,5,0,0,70,2161000
2024-08-01,Kamis,8,2024,1,0,0,80,1200000
2024-08-01,Kamis,8,2024,2,0,0,82,1935000
2024-08-01,Kamis,8,2024,3,0,0,66,2120000
2024-08-01,Kamis,8,2024,4,0,0,122,1882000
2024-08-01,Kamis,8,2024,5,0,0,70,2142000
2024-08-02,Jumat,8,2024,1,0,0,80,1181000
2024-08-02,Jumat,8,2024,2,0,0,82,1933000
2024-08-02,Jumat,8,2024,3,0,0,66,2104000
2024-08-02,Jumat,8,2024,4,0,0,122,1830000
2024-08-02,Jumat,8,2024,5,0,0,70,2155000
2024-08-03,Sabtu,8,2024,1,1,0,80,860000
2024-08-03,Sabtu,8,2024,2,1,0,82,1916000
2024-08-03,Sabtu,8,2024,3,1,0,66,2012000
2024-08-03,Sabtu,8,2024,4,1,0,122,1508000
2024-08-03,Sabtu,8,2024,5,1,0,70,2124000
2024-08-04,Minggu,8,2024,1,1,0,80,180000
2024-08-04,Minggu,8,2024,2,1,0,82,731000
2024-08-04,Minggu,8,2024,3,1,0,66,204000
2024-08-04,Minggu,8,2024,4,1,0,122,841000
2024-08-04,Minggu,8,2024,5,1,0,70,183000
2024-08-05,Senin,8,2024,1,0,0,80,1227000
2024-08-05,Senin,8,2024,2,0,0,82,1961000
2024-08-05,Senin,8,2024,3,0,0,66,2132000
2024-08-05,Senin,8,2024,4,0,0,122,1804000
2024-08-05,Senin,8,2024,5,0,0,70,2172000
2024-08-06,Selasa,8,2024,1,0,0,80,1207000
2024-08-06,Selasa,8,2024,2,0,0,82,1922000
2024-08-06,Selasa,8,2024,3,0,0,66,2110000
2024-08-06,Selasa,8,2024,4,0,0,122,1880000
2024-08-06,Selasa,8,2024,5,0,0,70,2130000
2024-08-07,Rabu,8,2024,1,0,0,80,1220000
2024-08-07,Rabu,8,2024,2,0,0,82,1960000
2024-08-07,Rabu,8,2024,3,0,0,66,2024000
2024-08-07,Rabu,8,2024,4,0,0,122,1823000
2024-08-07,Rabu,8,2024,5,0,0,70,2176000
2024-08-08,Kamis,8,2024,1,0,0,80,1216000
2024-08-08,Kamis,8,2024,2,0,0,82,1925000
2024-08-08,Kamis,8,2024,3,0,0,66,2125000
2024-08-08,Kamis,8,2024,4,0,0,122,1888000
2024-08-08,Kamis,8,2024,5,0,0,70,2128000
2024-08-09,Jumat,8,2024,1,0,0,80,1205000
2024-08-09,Jumat,8,2024,2,0,0,82,1935000
2024-08-09,Jumat,8,2024,3,0,0,66,2124000
2024-08-09,Jumat,8,2024,4,0,0,122,1794000
2024-08-09,Jumat,8,2024,5,0,0,70,2160000
2024-08-10,Sabtu,8,2024,1,1,0,80,880000
2024-08-10,Sabtu,8,2024,2,1,0,82,1935000
2024-08-10,Sabtu,8,2024,3,1,0,66,2021000
2024-08-10,Sabtu,8,2024,4,1,0,122,1484000
2024-08-10,Sabtu,8,2024,5,1,0,70,2144000
2024-08-11,Minggu,8,2024,1,1,0,80,190000
2024-08-11,Minggu,8,2024,2,1,0,82,755000
2024-08-11,Minggu,8,2024,3,1,0,66,204000
2024-08-11,Minggu,8,2024,4,1,0,122,833000
2024-08-11,Minggu,8,2024,5,1,0,70,183000
2024-08-12,Senin,8,2024,1,0,0,80,1225000
2024-08-12,Senin,8,2024,2,0,0,82,1946000
2024-08-12,Senin,8,2024,3,0,0,66,2129000
2024-08-12,Senin,8,2024,4,0,0,122,1830000
2024-08-12,Senin,8,2024,5,0,0,70,2141000
2024-08-13,Selasa,8,2024,1,0,0,80,1210000
2024-08-13,Selasa,8,2024,2,0,0,82,1940000
2024-08-13,Selasa,8,2024,3,0,0,66,2110000
2024-08-13,Selasa,8,2024,4,0,0,122,1881000
2024-08-13,Selasa,8,2024,5,0,0,70,2137000
2024-08-14,Rabu,8,2024,1,0,0,80,1229000
2024-08-14,Rabu,8,2024,2,0,0,82,1955000
2024-08-14,Rabu,8,2024,3,0,0,66,2033000
2024-08-14,Rabu,8,2024,4,0,0,122,1810000
2024-08-14,Rabu,8,2024,5,0,0,70,2161000
2024-08-15,Kamis,8,2024,1,0,0,80,1200000
2024-08-15,Kamis,8,2024,2,0,0,82,1940000
2024-08-15,Kamis,8,2024,3,0,0,66,2094000
2024-08-15,Kamis,8,2024,4,0,0,122,1895000
2024-08-15,Kamis,8,2024,5,0,0,70,2143000
2024-08-16,Jumat,8,2024,1,0,0,80,1195000
2024-08-16,Jumat,8,2024,2,0,0,82,1945000
2024-08-16,Jumat,8,2024,3,0,0,66,2129000
2024-08-16,Jumat,8,2024,4,0,0,122,1809000
2024-08-16,Jumat,8,2024,5,0,0,70,2149000
2024-08-17,Sabtu,8,2024,1,1,0,80,362000
2024-08-17,Sabtu,8,2024,2,1,0,82,517000
2024-08-17,Sabtu,8,2024,3,1,0,66,1300000
2024-08-17,Sabtu,8,2024,4,1,0,122,540000
2024-08-17,Sabtu,8,2024,5,1,0,70,110000
2024-08-18,Minggu,8,2024,1,1,0,80,190000
2024-08-18,Minggu,8,2024,2,1,0,82,726000
2024-08-18,Minggu,8,2024,3,1,0,66,214000
2024-08-18,Minggu,8,2024,4,1,0,122,705000
2024-08-18,Minggu,8,2024,5,1,0,70,150000
2024-08-19,Senin,8,2024,1,0,0,80,1213000
2024-08-19,Senin,8,2024,2,0,0,82,1944000
2024-08-19,Senin,8,2024,3,0,0,66,2124000
2024-08-19,Senin,8,2024,4,0,0,122,1776000
2024-08-19,Senin,8,2024,5,0,0,70,2145000
2024-08-20,Selasa,8,2024,1,0,0,80,1211000
2024-08-20,Selasa,8,2024,2,0,0,82,1952000
2024-08-20,Selasa,8,2024,3,0,0,66,2143000
2024-08-20,Selasa,8,2024,4,0,0,122,1802000
2024-08-20,Selasa,8,2024,5,0,0,70,2150000
2024-08-21,Rabu,8,2024,1,0,0,80,1216000
2024-08-21,Rabu,8,2024,2,0,0,82,1952000
2024-08-21,Rabu,8,2024,3,0,0,66,2009000
2024-08-21,Rabu,8,2024,4,0,0,122,1809000
2024-08-21,Rabu,8,2024,5,0,0,70,2158000
2024-08-22,Kamis,8,2024,1,0,0,80,1282000
2024-08-22,Kamis,8,2024,2,0,0,82,1953000
2024-08-22,Kamis,8,2024,3,0,0,66,2142000
2024-08-22,Kamis,8,2024,4,0,0,122,1826000
2024-08-22,Kamis,8,2024,5,0,0,70,2050000
2024-08-23,Jumat,8,2024,1,0,0,80,1208000
2024-08-23,Jumat,8,2024,2,0,0,82,1952000
2024-08-23,Jumat,8,2024,3,0,0,66,2111000
2024-08-23,Jumat,8,2024,4,0,0,122,1839000
2024-08-23,Jumat,8,2024,5,0,0,70,2099000
2024-08-24,Sabtu,8,2024,1,1,0,80,860000
2024-08-24,Sabtu,8,2024,2,1,0,82,1865000
2024-08-24,Sabtu,8,2024,3,1,0,66,1974000
2024-08-24,Sabtu,8,2024,4,1,0,122,1460000
2024-08-24,Sabtu,8,2024,5,1,0,70,2060000
2024-08-25,Minggu,8,2024,1,1,0,80,190000
2024-08-25,Minggu,8,2024,2,1,0,82,740000
2024-08-25,Minggu,8,2024,3,1,0,66,214000
2024-08-25,Minggu,8,2024,4,1,0,122,829000
2024-08-25,Minggu,8,2024,5,1,0,70,183000
2024-08-26,Senin,8,2024,1,0,0,80,1209000
2024-08-26,Senin,8,2024,2,0,0,82,1952000
2024-08-26,Senin,8,2024,3,0,0,66,2130000
2024-08-26,Senin,8,2024,4,0,0,122,1806000
2024-08-26,Senin,8,2024,5,0,0,70,2119000
2024-08-27,Selasa,8,2024,1,0,0,80,1204000
2024-08-27,Selasa,8,2024,2,0,0,82,1952000
2024-08-27,Selasa,8,2024,3,0,0,66,2120000
2024-08-27,Selasa,8,2024,4,0,0,122,1811000
2024-08-27,Selasa,8,2024,5,0,0,70,2111000
2024-08-28,Rabu,8,2024,1,0,0,80,1255000
2024-08-28,Rabu,8,2024,2,0,0,82,1953000
2024-08-28,Rabu,8,2024,3,0,0,66,2045000
2024-08-28,Rabu,8,2024,4,0,0,122,1818000
2024-08-28,Rabu,8,2024,5,0,0,70,2104000
2024-08-29,Kamis,8,2024,1,0,0,80,1232000
2024-08-29,Kamis,8,2024,2,0,0,82,1930000
2024-08-29,Kamis,8,2024,3,0,0,66,2097000
2024-08-29,Kamis,8,2024,4,0,0,122,1900000
2024-08-29,Kamis,8,2024,5,0,0,70,2053000
2024-08-30,Jumat,8,2024,1,0,0,80,1205000
2024-08-30,Jumat,8,2024,2,0,0,82,1932000
2024-08-30,Jumat,8,2024,3,0,0,66,2089000
2024-08-30,Jumat,8,2024,4,0,0,122,1899000
2024-08-30,Jumat,8,2024,5,0,0,70,2071000
2024-08-31,Sabtu,8,2024,1,1,0,80,860000
2024-08-31,Sabtu,8,2024,2,1,0,82,1901000
2024-08-31,Sabtu,8,2024,3,1,0,66,1956000
2024-08-31,Sabtu,8,2024,4,1,0,122,1403000
2024-08-31,Sabtu,8,2024,5,1,0,70,2128000
2024-09-01,Minggu,9,2024,1,1,0,80,190000
2024-09-01,Minggu,9,2024,2,1,0,82,741000
2024-09-01,Minggu,9,2024,3,1,0,66,214000
2024-09-01,Minggu,9,2024,4,1,0,122,793000
2024-09-01,Minggu,9,2024,5,1,0,70,173000
2024-09-02,Senin,9,2024,1,0,0,80,1210000
2024-09-02,Senin,9,2024,2,0,0,82,1950000
2024-09-02,Senin,9,2024,3,0,0,66,2118000
2024-09-02,Senin,9,2024,4,0,0,122,1902000
2024-09-02,Senin,9,2024,5,0,0,70,2106000
2024-09-03,Selasa,9,2024,1,0,0,80,1217000
2024-09-03,Selasa,9,2024,2,0,0,82,1955000
2024-09-03,Selasa,9,2024,3,0,0,66,2130000
2024-09-03,Selasa,9,2024,4,0,0,122,1900000
2024-09-03,Selasa,9,2024,5,0,0,70,2100000
2024-09-04,Rabu,9,2024,1,0,0,80,1245000
2024-09-04,Rabu,9,2024,2,0,0,82,1950000
2024-09-04,Rabu,9,2024,3,0,0,66,2058000
2024-09-04,Rabu,9,2024,4,0,0,122,1900000
2024-09-04,Rabu,9,2024,5,0,0,70,2123000
2024-09-05,Kamis,9,2024,1,0,0,80,1245000
2024-09-05,Kamis,9,2024,2,0,0,82,1953000
2024-09-05,Kamis,9,2024,3,0,0,66,2123000
2024-09-05,Kamis,9,2024,4,0,0,122,1802000
